time,tx,ty,qlat,qsens,lw,sw,precip,,,
23.5,0,0,-28.90766577,-27.9661005,-3.43481858,-38.16249781,4.97E+06,,,
23.75,0,0,-29.86121103,-26.46654539,-11.8722771,-181.0548908,2.56E+06,,,
24,0,0,-30.11274895,-33.35639079,15.02699888,-54.63059797,2.98E+06,,,
24.25,0,0,-29.51599539,-37.44264572,7.923718578,-2.80E-05,1.59E+06,,,
24.5,0,0,-9.811017055,-12.28062105,-2.456190605,-36.95250328,7.23E+05,,,
24.75,0,0,15.11642036,3.19267972,5.379068472,-146.1108294,1.80E+06,,,
25,0,0,57.507899,14.65498883,45.72528033,-57.83708233,6.14E+04,,,
25.25,0,0,69.85782729,25.85834325,75.85118041,-2.80E-05,-1.54E+00,,,
25.5,0,0,48.10754902,14.08008734,66.39300513,-94.4956759,-1.54E+00,,,
25.75,0,0,33.84044544,10.91570162,44.04679355,-282.2597247,1.39E+04,,,
26,0,0,15.38652676,2.469430972,32.51246027,-42.96348236,4.06E+04,,,
26.25,0,0,4.803907213,-3.375209553,30.12901745,-2.80E-05,1.60E+05,,,
26.5,0,0,2.905298362,-6.721206416,32.8954023,-51.35319891,1.79E+04,,,
26.75,0,0,7.424481785,-4.124637778,45.58821717,-256.9814077,2.38E+04,,,
27,0,0,10.90035382,-2.29445014,55.70609501,-34.64030586,-1.54E+00,,,
27.25,0,0,9.857825624,-5.603380247,47.42086727,-2.80E-05,-1.54E+00,,,
27.5,0,0,-0.888876657,-9.616813128,22.57312752,-50.29921521,1.23E+05,,,
27.75,0,0,5.838630971,-11.83823811,24.17820543,-205.2289265,5.47E+05,,,
28,0,0,13.20539583,-20.78140592,17.99945231,-28.33523753,8.00E+04,,,
28.25,0,0,-7.170665062,-21.64729,17.04866378,-2.80E-05,5.07E+05,,,
28.5,0,0,-12.2806165,-23.63305021,14.60455356,-47.19503351,1.32E+06,,,
28.75,0,0,-7.801414048,-20.63666308,36.43226812,-279.5585377,8.27E+04,,,
29,0,0,-12.00837807,-19.40771531,46.13909493,-49.90898936,3.06E+05,,,
29.25,0,0,-11.18474647,-16.34320793,48.94448246,-2.80E-05,1.47E+05,,,
29.5,0,0,-7.46345858,-20.33751629,37.71382386,-78.08802654,1.28E+05,,,
29.75,0,0,-25.35891114,-34.03244162,11.96841853,-198.5525651,9.49E+05,,,
30,0,0,-21.65691221,-29.99632081,4.224459848,-26.47685863,2.47E+06,,,
30.25,0,0,-2.733959789,-18.0306892,21.78533873,-2.80E-05,4.07E+05,,,
30.5,0,0,6.35652099,-13.77704935,47.88941262,-78.86634506,-1.54E+00,,,
30.75,0,0,7.15905314,-9.80202039,53.04415272,-357.6221562,-1.54E+00,,,
31,0,0,5.940335871,-11.72567533,46.00890016,-58.10204717,-1.54E+00,,,
31.25,0,0,6.029886189,-10.85642309,32.05845722,-2.80E-05,3.31E+03,,,
31.5,0,0,2.994785298,-10.54657314,36.91303299,-73.80697123,1.79E+04,,,
31.75,0,0,-0.982626395,-6.985078187,34.23573183,-250.8450394,-1.54E+00,,,
32,0,0,-1.342618339,-4.595684821,51.23818851,-43.43775671,-1.54E+00,,,
32.25,0,0,-2.768803015,-2.159533691,60.99636699,-2.80E-05,5.96E+03,,,
32.5,0,0,1.668185047,0.043877917,68.97723476,-109.6039451,1.01E+04,,,
32.75,0,0,6.822220073,-0.728249832,51.10835399,-308.7623534,-1.54E+00,,,
33,0,0,2.990631826,-0.495757296,39.83787616,-34.49654454,4.18E+03,,,
33.25,0,0,0.986073606,-0.79300146,22.52048206,-2.80E-05,9.59E+05,,,
33.5,0,0,8.12940385,1.010909786,79.42139821,-107.7452269,-1.54E+00,,,
33.75,0,0,4.63630945,0.76423732,65.59534661,-377.5444207,-1.54E+00,,,
34,0,0,2.10480603,-1.717432998,40.89286976,-43.88194313,1.65E+03,,,
34.25,0,0,-8.850877982,-12.42921464,25.2279174,-2.80E-05,1.48E+06,,,
34.5,0,0,-8.835397822,-9.492425383,11.03132588,-31.27958224,3.75E+06,,,
34.75,0,0,2.00829568,-1.865435845,23.21042488,-178.0613348,7.17E+05,,,
35,0,0,9.182420435,0.568337481,36.33518561,-41.43215896,7.20E+04,,,
35.25,0,0,12.64927055,1.459588826,23.64170886,-2.80E-05,-1.54E+00,,,
35.5,0,0,12.46218676,0.952159052,30.68904966,-49.11626667,1.04E+04,,,
35.75,0,0,4.126235612,0.276151784,36.48689265,-210.3331552,1.21E+05,,,
36,0,0,0.647522598,-1.823927371,21.45005321,-23.04354257,1.10E+06,,,
36.25,0,0,-3.846130235,-4.861985709,12.56146351,-2.80E-05,1.79E+06,,,
36.5,0,0,-7.705982806,-8.075441419,4.762619404,-32.4019714,3.19E+06,,,
36.75,0,0,-5.666965105,-8.365672013,5.758792978,-115.2549936,5.73E+06,,,
37,0,0,19.30838009,4.10435548,29.72670321,-27.84861417,1.75E+05,,,
37.25,0,0,87.16905413,38.06417421,57.12827751,-2.80E-05,1.46E+06,,,
37.5,0,0,66.1327037,13.34757542,76.4151153,-73.08866523,1.85E+05,,,
37.75,0,0,38.41733712,8.566881641,69.36054585,-283.9241966,5.44E+05,,,
38,0,0,24.58393394,5.619812435,62.96145141,-34.81707996,8.30E+05,,,
38.25,0,0,11.74554639,3.448656073,58.82281039,-2.80E-05,1.32E+06,,,
38.5,0,0,10.70627165,2.362988367,42.69071282,-35.14476778,2.93E+05,,,
38.75,0,0,12.92926916,7.531561445,56.90334851,-252.6431674,5.66E+05,,,
39,0,0,22.46066112,6.519133778,69.09479651,-32.97248198,4.20E+05,,,
39.25,0,0,28.48183204,1.659709016,86.16203105,-2.80E-05,1.15E+05,,,
39.5,0,0,40.86739983,-4.561441471,89.24678772,-85.69437534,-1.54E+00,,,
39.75,0,0,41.25394768,-0.711157285,80.43820571,-361.3485398,-1.54E+00,,,
40,0,0,24.35056986,1.693236302,85.7547832,-40.5892471,-1.54E+00,,,
40.25,0,0,15.80841052,-0.121585471,84.57064903,-2.80E-05,-1.54E+00,,,
40.5,0,0,27.629716,-1.953900784,63.52322298,-72.54464719,-1.54E+00,,,
40.75,0,0,28.18235758,-3.63237711,64.9399711,-322.0861044,-1.54E+00,,,
41,0,0,9.507663033,-10.43275699,30.81805867,-26.30290987,-1.54E+00,,,
41.25,0,0,7.831504068,-6.404964248,52.27207083,-2.80E-05,-1.54E+00,,,
41.5,0,0,19.9947708,-6.6642108,77.74618429,-87.39347292,-1.54E+00,,,
41.75,0,0,18.5223018,-1.145065662,87.41701816,-380.0487212,-1.54E+00,,,
42,0,0,22.22115677,-1.064017026,55.48937234,-33.68646092,-1.54E+00,,,
42.25,0,0,17.67139219,2.480452424,72.72866174,-2.80E-05,-1.54E+00,,,
42.5,0,0,42.48367529,6.206967694,74.82890883,-64.2027948,-1.54E+00,,,
42.75,0,0,60.1022582,10.696658,68.90846891,-285.9156789,-1.54E+00,,,
43,0,0,66.8241509,14.82172809,61.13548517,-26.48332588,-1.54E+00,,,
43.25,0,0,50.40720374,18.08001115,50.72842169,-2.80E-05,-1.54E+00,,,
43.5,0,0,43.07248583,13.98720613,56.21121868,-63.38394891,-1.54E+00,,,
43.75,0,0,22.71857276,6.461356208,59.04758708,-254.5773786,3.31E+03,,,
44,0,0,2.613909994,-1.304569833,36.74528193,-20.74485651,1.44E+06,,,
44.25,0,0,6.530803382,-1.027314598,24.79798046,-2.80E-05,9.97E+05,,,
44.5,0,0,44.28573287,10.99966706,57.95008031,-61.41685335,8.07E+04,,,
44.75,0,0,65.1477892,21.37170846,63.29763839,-289.2900939,-1.54E+00,,,
45,0,0,29.07619829,10.24909622,55.14883518,-20.93614307,4.78E+04,,,
45.25,0,0,11.30391651,3.755276112,36.70039751,-2.80E-05,1.13E+06,,,
45.5,0,0,5.016329556,-0.723510418,25.51246002,-31.38513406,2.82E+06,,,
45.75,0,0,8.392335137,-0.012559267,21.67139563,-119.6203903,6.08E+06,,,
46,0,0,-14.73634383,-18.34212504,16.79898144,-12.18463965,7.05E+06,,,
46.25,0,0,1.686481218,-8.201411202,26.20778426,-2.80E-05,1.89E+06,,,
46.5,0,0,7.577440207,-4.275533679,48.65176335,-52.29662753,-1.54E+00,,,
46.75,0,0,7.945748158,-3.184387472,59.41590849,-263.3654816,-1.54E+00,,,
47,0,0,14.82035235,-6.107193356,41.96309096,-20.30839921,-1.54E+00,,,
47.25,0,0,10.89858303,-3.598707392,49.78761091,-2.80E-05,9.92E+04,,,
47.5,0,0,7.336480622,-2.056912322,69.02307389,-56.64128417,1.16E+04,,,
47.75,0,0,3.501212504,0.775091486,62.90332533,-243.8424288,3.29E+04,,,
48,0,0,12.4358434,3.282705124,70.80650371,-21.18748839,5.36E+05,,,
48.25,0,0,25.5024846,8.041939569,69.37505846,-2.80E-05,1.47E+05,,,
48.5,0,0,41.26931561,12.15359112,76.53565721,-55.37217664,1.01E+05,,,
48.75,0,0,55.84207879,22.09261828,80.40474543,-271.9344288,4.46E+05,,,
49,0,0,55.99870795,21.76930757,79.71163776,-23.09125233,1.65E+03,,,
49.25,0,0,54.15783978,25.85209189,41.69256018,-2.80E-05,9.45E+04,,,
49.5,0,0,47.67632384,20.07502918,39.36381826,-34.34526175,-1.54E+00,,,
49.75,0,0,19.2660509,5.643385017,22.79631745,-125.4422991,4.09E+05,,,
50,0,0,5.775752429,0.310646496,22.88355377,-12.99601719,2.18E+06,,,
50.25,0,0,39.38825616,13.00102283,49.18876055,-2.80E-05,3.94E+05,,,
50.5,0,0,69.75847327,23.63619115,73.84769329,-51.95418975,-1.54E+00,,,
50.75,0,0,58.63053227,32.62766932,64.08180881,-214.665325,-1.54E+00,,,
51,0,0,65.30935917,32.94022073,79.5518327,-19.88645436,-1.54E+00,,,
51.25,0,0,94.11917814,53.91939686,92.36204791,-2.80E-05,8.36E+05,,,
51.5,0,0,76.48313239,31.37127037,76.30470596,-43.47340135,7.49E+05,,,
51.75,0,0,67.76017277,28.86994476,81.89403287,-250.5522795,1.42E+04,,,
52,0,0,54.69084701,25.97442232,85.30510736,-18.32457462,3.58E+04,,,
52.25,0,0,45.93425759,18.81906059,70.44050716,-2.80E-05,1.47E+04,,,
52.5,0,0,45.99511857,13.54939664,51.40857129,-32.25274377,2.17E+05,,,
52.75,0,0,-4.399512363,-7.401560743,27.48994877,-101.0145353,2.75E+06,,,
53,0,0,12.35547445,-0.615336711,24.63189253,-7.187488182,2.09E+06,,,
53.25,0,0,40.97164665,14.56653358,56.03803145,-2.80E-05,9.26E+04,,,
53.5,0,0,28.56886165,11.64031866,67.77720904,-38.01892102,2.93E+05,,,
53.75,0,0,22.65718291,10.53071404,60.19261027,-196.014643,1.17E+06,,,
54,0,0,33.76052756,10.95437895,60.13155041,-11.57140825,6.92E+05,,,
54.25,0,0,47.53096292,9.114242622,68.13273616,-2.80E-05,3.40E+05,,,
54.5,0,0,37.3808077,8.30290827,72.77526225,-42.41461338,1.84E+05,,,
54.75,0,0,40.30851363,19.93533361,67.62268546,-219.9433516,4.02E+05,,,
55,0,0,34.51814317,13.95642767,54.50433022,-15.00169117,5.49E+04,,,
55.25,0,0,21.8883599,10.60194604,49.4598379,-2.80E-05,7.76E+04,,,
55.5,0,0,23.32566229,11.13487387,45.3076624,-26.0057023,9.01E+05,,,
55.75,0,0,33.08322067,19.88691874,51.73546581,-175.2520907,1.84E+06,,,
56,0,0,28.49950704,11.0395159,50.90342451,-9.932316465,1.21E+06,,,
56.25,0,0,19.65086216,3.269893703,51.63257794,-2.80E-05,1.69E+06,,,
56.5,0,0,28.9037981,4.485046087,43.29185598,-20.89133488,1.34E+06,,,
56.75,0,0,43.79069997,12.16708401,38.21013228,-128.3841874,1.90E+06,,,
57,0,0,33.60181248,3.439830264,47.38957059,-10.39228615,4.79E+05,,,
57.25,0,0,26.03311955,3.352478442,46.28520424,-2.80E-05,2.92E+05,,,
57.5,0,0,23.02578786,3.794365275,57.93675347,-38.36278429,4.98E+05,,,
57.75,0,0,21.24668381,0.976053351,64.45659748,-199.9667025,6.38E+04,,,
58,0,0,20.83726008,-1.376576401,64.38524378,-9.021877492,3.28E+05,,,
58.25,0,0,26.77952366,0.077178998,72.04747897,-2.80E-05,1.35E+06,,,
58.5,0,0,19.92034158,0.61437981,69.23512357,-40.00989801,3.18E+05,,,
58.75,0,0,14.41226333,1.835569473,61.05365338,-197.4226612,2.98E+04,,,
59,0,0,11.61394644,1.088164831,61.08019875,-9.932316465,9.34E+04,,,
59.25,0,0,20.28202587,0.56117714,64.83719152,-2.80E-05,6.11E+05,,,
59.5,0,0,21.02975359,-5.185839857,73.76897939,-38.76522772,3.18E+05,,,
59.75,0,0,20.84711932,-4.303930548,66.68891864,-209.2493741,5.34E+05,,,
60,0,0,14.36164248,-4.043065179,54.63677348,-7.239024385,3.80E+05,,,
60.25,0,0,17.60010993,-4.536197759,43.83188632,-2.80E-05,2.00E+05,,,
60.5,0,0,11.42748228,-7.54813044,37.93047031,-14.41384278,2.53E+05,,,
60.75,0,0,16.21098811,-5.13934505,43.4327687,-127.3176613,2.81E+05,,,
61,0,0,13.63668818,-5.216013466,45.3799386,-7.196988576,2.38E+05,,,
61.25,0,0,11.29811945,-6.22390372,60.61954406,-2.80E-05,4.18E+04,,,
61.5,0,0,9.540745943,-4.142137554,62.58758539,-24.25242771,1.29E+05,,,
61.75,0,0,15.90168604,1.697493159,67.9828004,-206.0586879,5.83E+05,,,
62,0,0,17.72504014,2.958199125,64.39395087,-7.366610266,8.45E+05,,,
62.25,0,0,24.80356386,3.883264188,59.57006301,-2.80E-05,2.55E+05,,,
62.5,0,0,26.35628234,3.399910637,75.05520827,-31.24606885,2.93E+05,,,
62.75,0,0,25.00005486,3.891276938,75.03051027,-213.1332359,9.54E+04,,,
63,0,0,25.48950346,1.621514841,74.86088858,-7.737018907,1.13E+05,,,
63.25,0,0,25.54772114,1.902896981,77.59867275,-2.80E-05,-1.54E+00,,,
63.5,0,0,45.3123012,9.917049964,87.6212073,-34.71936541,-1.54E+00,,,
63.75,0,0,28.49117766,7.981546198,88.26861384,-226.4171785,1.16E+03,,,
64,0,0,31.82706457,9.686116697,67.40229775,-5.609432997,2.32E+03,,,
64.25,0,0,35.11590512,11.24310897,78.69599513,-2.80E-05,1.16E+03,,,
64.5,0,0,40.84138623,13.92360905,65.88815103,-22.64078304,-1.54E+00,,,
64.75,0,0,48.73386687,14.86826895,77.30590054,-181.2111437,-1.54E+00,,,
65,0,0,50.54099947,12.40142382,77.3029669,-5.519871954,-1.54E+00,,,
65.25,0,0,47.77836137,8.06510888,71.00428079,-2.80E-05,-1.54E+00,,,
65.5,0,0,33.63300431,2.545083437,65.96076645,-21.29340941,7.75E+04,,,
65.75,0,0,31.12331251,0.909851452,59.03180396,-149.9113159,2.13E+05,,,
66,0,0,48.99131593,4.86156082,49.05483869,-3.804730494,2.74E+05,,,
66.25,0,0,60.37298608,14.67193013,59.80103724,-2.80E-05,-1.54E+00,,,
66.5,0,0,74.1133675,17.98436878,70.25747346,-24.88497598,1.79E+04,,,
66.75,0,0,66.50955403,29.31920004,78.1938812,-185.5660828,6.80E+04,,,
67,0,0,66.20238343,21.2782737,65.60202166,-4.93231639,1.91E+05,,,
67.25,0,0,78.98472316,29.99463996,67.27346433,-2.80E-05,2.68E+05,,,
67.5,0,0,77.73832432,22.5637905,49.12539894,-21.10045987,4.17E+04,,,
67.75,0,0,78.42190319,28.1028228,66.34254612,-170.6484062,2.38E+04,,,
68,0,0,75.13474272,23.30342876,62.55117042,-4.804730509,8.76E+04,,,
68.25,0,0,92.09922909,34.92117531,68.52166823,-2.80E-05,2.39E+05,,,
68.5,0,0,86.04882041,33.1637782,70.86539997,-23.91466278,1.20E+05,,,
68.75,0,0,87.20478715,35.7432162,76.60455434,-167.6015427,3.16E+04,,,
69,0,0,79.327847,23.13778594,76.36038469,-3.932316375,2.32E+05,,,
69.25,0,0,77.93878499,18.50375573,69.83935506,-2.80E-05,6.87E+05,,,
69.5,0,0,66.0701056,10.76317635,63.16624933,-21.36112105,1.01E+06,,,
69.75,0,0,71.41651091,37.41070379,66.05750302,-153.8878498,1.03E+06,,,
70,0,0,73.35196137,31.20383312,59.68580036,-3.804730494,6.03E+05,,,
70.25,0,0,94.87401605,47.64979055,75.69474741,-2.80E-05,5.30E+05,,,
70.5,0,0,92.94896106,39.4648038,77.87220654,-21.75554255,1.31E+05,,,
70.75,0,0,78.59910142,38.01445618,94.99926893,-186.3250776,3.85E+04,,,
71,0,0,63.54932689,28.95800998,108.1313666,-3.804730494,-1.54E+00,,,
71.25,0,0,54.07542047,34.88441794,74.92878476,-2.80E-05,6.70E+05,,,
71.5,0,0,28.8468717,17.10846458,106.1260617,-22.74504107,1.87E+04,,,
71.75,0,0,25.91293938,17.07351964,90.7084204,-163.0692503,1.80E+05,,,
72,0,0,35.53539523,20.22057524,82.16126081,-2.804730479,1.24E+05,,,
72.25,0,0,27.44014868,15.0717742,87.6162185,-2.80E-05,1.28E+05,,,
72.5,0,0,45.01371605,22.52429406,92.42807345,-20.65548,-1.54E+00,,,
72.75,0,0,50.01563548,28.73794161,78.93026327,-156.8692567,8.20E+04,,,
73,0,0,60.26604883,27.32119029,85.24227622,-2.344760796,1.65E+03,,,
73.25,0,0,63.19741569,37.79006627,80.01111723,-2.80E-05,3.74E+05,,,
73.5,0,0,87.40551731,40.99418447,96.80631957,-19.93632758,9.78E+03,,,
73.75,0,0,89.59065493,61.72505941,93.79399378,-168.548399,2.59E+05,,,
74,0,0,99.45496431,55.00190778,84.97095213,-2.587583556,1.39E+04,,,
74.25,0,0,77.02662556,48.00518297,62.19495829,-2.80E-05,1.68E+05,,,
74.5,0,0,76.07720052,41.62781852,77.99517268,-17.34328257,2.98E+04,,,
74.75,0,0,82.15163648,51.40319709,36.21445931,-102.9671783,2.14E+05,,,
75,0,0,61.56986884,29.81756837,44.47974036,-1.804730464,3.35E+04,,,
75.25,0,0,33.22944615,11.42778546,38.7864715,-2.80E-05,3.53E+04,,,
75.5,0,0,29.06138799,8.109618135,50.08769006,-12.17915023,2.27E+04,,,
75.75,0,0,33.53426944,3.589510334,44.65957072,-109.2583659,3.31E+03,,,
76,0,0,46.72958237,15.5171445,52.10347336,-1.127613858,6.39E+05,,,
76.25,0,0,45.44469518,16.86713879,46.14904269,-2.80E-05,1.32E+06,,,
76.5,0,0,25.75093176,-0.472844816,39.49042631,-10.84676641,1.22E+06,,,
76.75,0,0,9.577237936,-4.70414484,34.0703289,-62.7028977,1.27E+06,,,
77,0,0,-0.079207449,-11.50157358,61.6712117,-1.2171749,1.83E+05,,,
77.25,0,0,-13.42135242,-29.01589207,36.24808086,-2.80E-05,1.78E+06,,,
77.5,0,0,-6.827934021,-32.82859037,15.3104873,-7.719180482,6.56E+06,,,
77.75,0,0,12.69449381,-6.56014963,21.54681963,-71.20300928,5.04E+06,,,
78,0,0,7.456058168,-8.045889483,23.72879035,-0.217174885,2.12E+06,,,
78.25,0,0,8.311046689,-4.444351596,38.02982457,-2.80E-05,7.12E+05,,,
78.5,0,0,9.675520882,-4.271993365,50.85355129,-12.08008879,2.87E+05,,,
78.75,0,0,2.385980146,-3.893182967,34.23894949,-83.97583183,5.17E+05,,,
79,0,0,2.571545795,-0.403520149,24.28752864,-0.677144568,8.78E+05,,,
79.25,0,0,4.424191848,1.827268037,24.85753861,-2.80E-05,1.63E+06,,,
79.5,0,0,6.884410394,3.008000333,36.18427188,-8.824916982,4.94E+05,,,
79.75,0,0,16.15618497,7.878280391,43.55244094,-98.56634451,3.75E+05,,,
80,0,0,30.67701641,16.33418353,56.59331458,-1.264700133,8.64E+04,,,
80.25,0,0,42.4482102,24.88418435,63.85442116,-2.80E-05,2.55E+05,,,
80.5,0,0,48.31582172,23.95097115,74.96182079,-11.67331829,3.17E+04,,,
80.75,0,0,36.99258796,21.73061592,66.69047347,-106.5293188,8.37E+03,,,
81,0,0,29.61806188,14.28040913,84.68762513,-0.80473045,8.79E+04,,,
81.25,0,0,26.33765981,10.65310024,90.2109265,-2.80E-05,4.18E+03,,,
81.5,0,0,27.202165,10.87616641,84.24179885,-11.19149921,6.35E+04,,,
81.75,0,0,22.94464312,13.73445773,66.42092066,-109.1761949,7.05E+05,,,
82,0,0,27.16216439,12.79891347,48.60091201,-0.344760766,1.86E+05,,,
82.25,0,0,21.15605386,7.92151911,50.65579747,-2.80E-05,5.99E+05,,,
82.5,0,0,47.7680361,15.32704985,55.37043836,-9.105949111,-1.54E+00,,,
82.75,0,0,63.53583508,35.20259174,46.92746057,-93.36650339,3.28E+04,,,
83,0,0,91.49563286,49.46260823,84.47710028,-0.677144568,7.80E+04,,,
83.25,0,0,114.4540287,77.08096189,87.77436087,-2.80E-05,2.94E+05,,,
83.5,0,0,111.91477,51.741448,81.22266645,-9.735540485,-1.54E+00,,,
83.75,0,0,78.30888589,39.64458114,69.92351171,-105.063391,-1.54E+00,,,
84,0,0,53.229755,22.19029217,82.64545994,-0.667644175,-1.54E+00,,,
84.25,0,0,52.39500589,19.73930917,74.44986947,-2.80E-05,-1.54E+00,,,
84.5,0,0,79.94556619,27.50671376,51.38851644,-8.824916982,1.67E+04,,,
84.75,0,0,95.89710384,30.98068875,35.81813719,-67.61975088,5.07E+05,,,
85,0,0,28.6755912,13.7932602,19.25061312,-0.549558687,2.17E+06,,,
85.25,0,0,1.384519641,-8.884058314,16.69891891,-2.80E-05,4.96E+06,,,
85.5,0,0,-7.312564452,-15.07770781,20.56584366,-6.169649742,2.34E+06,,,
85.75,0,0,-17.94527289,-19.47247182,12.50726323,-43.4358009,1.87E+06,,,
86,0,0,-18.6279845,-18.92848255,7.093340254,-0.549558687,2.95E+06,,,
86.25,0,0,-7.630419534,-12.60094897,5.626695506,-2.80E-05,2.61E+06,,,
86.5,0,0,-3.37691048,-8.606631071,10.45443308,-4.306735987,2.09E+06,,,
86.75,0,0,5.125742868,-5.793503125,32.56251788,-82.45833589,8.28E+05,,,
87,0,0,2.714899446,-5.581583938,29.70794214,-0.549558687,8.13E+05,,,
87.25,0,0,5.511194602,3.525849685,24.60455371,-2.80E-05,1.94E+06,,,
87.5,0,0,15.28330181,13.51320449,31.83724414,-3.83059086,3.21E+06,,,
87.75,0,0,3.121410495,-3.422114831,29.16366112,-45.58066943,2.75E+06,,,
88,0,0,24.12367679,-7.998067984,31.30792295,-0.089589004,1.05E+06,,,
88.25,0,0,64.00570185,13.03068291,34.9259057,-2.80E-05,2.27E+05,,,
88.5,0,0,56.84199039,21.08897771,79.11600715,-7.042063876,2.93E+04,,,
88.75,0,0,51.12485452,19.71413623,102.7686108,-110.8189286,-1.54E+00,,,
89,0,0,39.24614825,11.76961184,106.6865712,-0.089589004,-1.54E+00,,,
89.25,0,0,50.01140783,17.77930877,94.2583435,-2.80E-05,-1.54E+00,,,
89.5,0,0,27.81845272,10.68141677,65.05441454,-6.348771826,5.96E+03,,,
89.75,0,0,19.97813551,1.365543597,58.4486514,-89.19841292,3.58E+04,,,
90,0,0,10.16588243,-0.792183684,54.31069553,-2.80E-05,4.96E+03,,,
90.25,0,0,16.46220031,-1.525790324,36.56753,-2.80E-05,7.71E+04,,,
90.5,0,0,21.91041707,-0.750209212,35.13207378,-4.169649712,2.03E+05,,,
90.75,0,0,22.67899696,1.178619019,56.90708977,-85.42131233,2.18E+05,,,
91,0,0,22.00218919,2.188157985,51.18181582,-0.127613843,1.95E+04,,,
91.25,0,0,28.26611906,5.805020629,84.37017803,-2.80E-05,2.20E+05,,,
91.5,0,0,29.74263134,5.420187925,92.58466099,-6.025888418,-1.54E+00,,,
91.75,0,0,44.29304951,11.10939091,93.88970585,-98.91384733,-1.54E+00,,,
92,0,0,41.01463377,12.44232373,67.82096301,-2.80E-05,-1.54E+00,,,
92.25,0,0,37.72259052,14.00376898,44.62721983,-2.80E-05,-1.54E+00,,,
92.5,0,0,39.18608257,15.63580373,28.58418268,-3.62961938,1.93E+05,,,
92.75,0,0,32.62075496,9.883115557,28.10217908,-46.48704432,1.19E+06,,,
93,0,0,21.88022866,4.9078856,24.69640963,-2.80E-05,5.39E+06,,,
93.25,0,0,18.59774228,7.727199563,23.06180617,-2.80E-05,5.30E+06,,,
93.5,0,0,7.672606055,1.937799968,17.10933132,-2.757205247,5.13E+06,,,
93.75,0,0,5.255465805,-0.729160598,19.96625519,-44.70918016,4.78E+06,,,
94,0,0,5.566570276,2.658171437,38.05969605,-2.80E-05,8.57E+05,,,
94.25,0,0,17.32789497,9.857879505,47.11191739,-2.80E-05,2.42E+06,,,
94.5,0,0,23.24034623,12.0656152,57.44696542,-3.846766304,1.79E+06,,,
94.75,0,0,66.32862653,23.99552628,60.05199038,-66.5614082,1.69E+06,,,
95,0,0,60.89155538,38.32779629,63.39004818,-2.80E-05,2.27E+05,,,
95.25,0,0,56.97795128,41.39022528,75.41023478,-2.80E-05,7.74E+05,,,
95.5,0,0,60.81438801,34.05932583,68.22963413,-3.757205262,5.34E+05,,,
95.75,0,0,56.75311187,35.49524495,74.26647344,-65.30093152,3.05E+05,,,
96,0,0,39.82037201,23.90910665,74.92625224,-2.80E-05,4.75E+05,,,
96.25,0,0,26.58445501,16.81840096,83.05618623,-2.80E-05,3.06E+05,,,
96.5,0,0,29.47200528,16.77374003,78.4354333,-3.651468776,4.91E+05,,,
96.75,0,0,41.54947427,20.72871738,81.54214766,-72.38666623,5.11E+04,,,
97,0,0,51.45072474,26.40285662,72.68493102,-2.80E-05,1.00E+05,,,
97.25,0,0,55.50252573,31.08052303,58.80702727,-2.80E-05,3.37E+05,,,
97.5,0,0,47.66086842,17.74501689,59.02396654,-3.434321853,4.45E+05,,,
97.75,0,0,41.57585094,14.14232974,63.38743049,-64.93954592,5.49E+05,,,
98,0,0,30.6981425,11.03699409,62.88708798,-2.80E-05,4.74E+05,,,
98.25,0,0,35.38128198,12.58510037,63.59104278,-2.80E-05,4.35E+05,,,
98.5,0,0,30.51370872,6.150835007,90.22240582,-2.846766289,2.98E+04,,,
98.75,0,0,48.05074147,16.1793422,107.1311821,-76.48271785,-1.54E+00,,,
99,0,0,39.1999381,13.35758234,104.0714923,-2.80E-05,-1.54E+00,,,
99.25,0,0,56.55905938,23.08370805,92.59550842,-2.80E-05,-1.54E+00,,,
99.5,0,0,32.37596769,10.17957945,84.89604184,-2.846766289,-1.54E+00,,,
99.75,0,0,16.6585534,3.041223108,65.91290215,-61.15432168,8.37E+03,,,
100,0,0,10.78196197,1.214324077,46.46008444,-2.80E-05,1.67E+04,,,
100.25,0,0,7.029754383,0.201911156,31.54534146,-2.80E-05,1.23E+06,,,
100.5,0,0,10.41724471,-2.549454236,32.30803141,-1.757205232,7.01E+05,,,
100.75,0,0,14.38801748,-4.12404396,50.47833837,-46.24860174,2.13E+05,,,
101,0,0,9.92566941,-7.111695623,57.25285352,-2.80E-05,-1.54E+00,,,
101.25,0,0,10.28884615,-6.397271513,56.86793242,-2.80E-05,3.80E+05,,,
101.5,0,0,4.897868645,-9.121230368,78.11519071,-2.217174915,-1.54E+00,,,
101.75,0,0,2.276789679,-10.31365925,34.79868888,-38.53543912,1.97E+05,,,
102,0,0,5.994308073,-11.10168394,36.87051983,-2.80E-05,8.35E+04,,,
102.25,0,0,7.261962608,-9.193455295,56.39136512,-2.80E-05,-1.54E+00,,,
102.5,0,0,13.19880008,-11.58778307,61.33294615,-1.434321823,5.96E+03,,,
102.75,0,0,11.45253689,-13.83604393,58.522962,-45.76269531,-1.54E+00,,,
103,0,0,13.49015606,-9.089456316,87.33814314,-2.80E-05,-1.54E+00,,,
103.25,0,0,15.85775018,-8.811439676,70.29961757,-2.80E-05,4.60E+04,,,
103.5,0,0,12.57948024,-12.72702272,81.04827255,-1.629619351,-1.54E+00,,,
